grid_id,validation_site,validation_site_slug,validation_category,source_grid_id,source_package,area_ha,ndvi,ndmi,final_priority,risk_class,priority,final_risk_score,risk_score,field_verification_required,patrol_action,recommended_action,officer_action,health_class,moisture_class,ecological_memory_class,ecological_watch_category,ecological_watch_level,ecological_watch_reason,ecological_watch_action,mrv_confidence,fire_count,recent_fire_count,firms_count,fire_status,fire_frp_max,lat,lon,grid_area_ha,mine_area_subtracted_ha,mine_clip_status,ndvi_current_mean,ndmi_current_mean,nbr_current_mean,bsi_current_mean,ndvi_baseline_mean,ndmi_baseline_mean,nbr_baseline_mean,bsi_baseline_mean,ndvi_delta_mean,ndmi_delta_mean,nbr_delta_mean,bsi_delta_mean,persistence_dates_mean,persistent_mask_mean,strong_persistent_mask_mean,forest_mask_mean,shrub_mask_mean,grass_mask_mean,crop_mask_mean,builtup_mask_mean,bare_sparse_mask_mean,water_mask_mean,s2_recent_valid_obs_count_mean,s2_baseline_valid_obs_count_mean,s2_current_valid_obs_count_mean,s2_recent_valid2_coverage_mean,s2_baseline_valid2_coverage_mean,s2_current_valid1_coverage_mean,s1_vh_delta_db_mean,s1_vv_delta_db_mean,s1_vh_vv_diff_delta_db_mean,s1_available_mean,s1_valid_coverage_mean,gedi_rh98_m_mean,gedi_agbd_ton_per_ha_mean,gedi_rh98_valid_mean,gedi_agbd_valid_mean,gedi_rh98_observation_year_mean,gedi_rh98_reference_year_mean,gedi_rh98_latest_observation_yyyymmdd_mean,gedi_rh98_data_lag_days_mean,gedi_agbd_observation_year_mean,gedi_agbd_reference_year_mean,gedi_agbd_latest_observation_yyyymmdd_mean,gedi_agbd_data_lag_days_mean,hansen_recent_loss_mask_mean,s2_current_image_count_mean,s2_previous_baseline_image_count_mean,s2_same_season_baseline_image_count_mean,s2_recent_pool_image_count_mean,s2_latest4_image_count_mean,s1_current_image_count_mean,s1_baseline_image_count_mean,s1_desc_current_image_count_mean,s1_desc_baseline_image_count_mean,s1_asc_current_image_count_mean,s1_asc_baseline_image_count_mean,forest_area_ha_sum,cutting_signal_area_ha_sum,severe_cutting_signal_area_ha_sum,persistent_loss_area_ha_sum,strong_persistent_loss_area_ha_sum,recovery_area_ha_sum,gedi_agbd_comparable_area_ha_sum,gedi_agbd_degraded_observed_area_ha_sum,gedi_agbd_degraded_observed_tonnes_sum,connected_patch_candidate,largest_connected_persistent_patch_ha_max,connected_patch_status,largest_patch_centroid_lat,largest_patch_centroid_lon,largest_patch_centroid_status,mine_area_inside_grid_ha,mine_overlap_percent,distance_to_nearest_mine_m,mining_pressure_class,mining_pressure_status,mine_area_subtracted_ha_grid,mine_clip_status_grid,forest_area_ha_raw,forest_area_ha,forest_pct,crop_pct,builtup_pct,water_pct,bare_sparse_pct,cutting_signal_area_ha,severe_cutting_signal_area_ha,persistent_loss_area_ha,aggregate_persistent_signal_area_ha,strong_persistent_loss_area_ha,recovery_area_ha,largest_connected_persistent_patch_ha,cutting_signal_pct_of_forest,recent_valid_observations_mean,baseline_valid_observations_mean,current_valid_observations_mean,recent_clear_coverage_pct,baseline_clear_coverage_pct,current_clear_coverage_pct,s1_valid_coverage_pct,s1_data_status,gedi_rh98_coverage_pct,gedi_agbd_coverage_pct,gedi_rh98_temporal_overlap_coverage_pct,gedi_agbd_temporal_overlap_coverage_pct,persistence_class,current_date,current_composite_start,current_optical_data_status,current_optical_data_gap,recent_start,baseline_previous_start,baseline_previous_end,baseline_same_season_start,baseline_same_season_end,latest4_dates,latest4_aoi_clear_coverage_pct,recent_distinct_date_count,eligible_persistence_date_count,minimum_persistence_distinct_dates_required,persistence_date_min_clear_coverage_pct,s1_orbit_pass,climate_regime,climate_mean_temp_c,climate_annual_precip_mm,climate_elevation_m,climate_data_status,recent_rainfall_anomaly_pct,rainfall_stress,ndvi_threshold,ndmi_threshold,nbr_threshold,bsi_threshold,boundary_source,boundary_mode,aoi_area_ha,analysis_grid_mode,analysis_grid_m,processing_batch_size,analysis_scale_m,field_priority_limit,minimum_disturbed_patch_ha,watch_disturbed_patch_ha,forest_filter_rule,illegal_cutting_suspicion_score,suspicion_reasons,false_alarm_risk_reasons,confidence_support_score,confidence_support_reasons,illegal_cutting_suspicion_class,confidence_support_class,radar_only_status,result_evidence_class,biomass_degradation_year,biomass_degradation_score,biomass_degradation_class,biomass_evidence_text,gedi_biomass_observation_year,gedi_biomass_reference_year,gedi_biomass_latest_observation_date,gedi_biomass_degradation_year,gedi_biomass_degradation_status,gedi_observed_biomass_loss_mg_ha,gedi_observed_comparable_area_ha,gedi_observed_degraded_area_ha,gedi_observed_biomass_loss_tonnes,gedi_rh98_observation_year,gedi_rh98_reference_year,gedi_rh98_latest_observation_date,gedi_rh98_baseline_m,gedi_rh98_recent_m,gedi_rh98_change_m,gedi_rh98_change_pct,gedi_agbd_baseline_mg_ha,gedi_agbd_recent_mg_ha,gedi_agbd_change_mg_ha,gedi_agbd_change_pct,persistence_coverage_status,confidence_support_scope,operational_priority,operational_priority_rule_passed,data_availability_status,priority_status,connected_patch_candidate_outcome,connected_patch_nonpromotion_reasons,largest_patch_centroid_available,grid_centroid_google_maps_link,largest_patch_centroid_google_maps_link,open_patch_centroid,field_navigation_lat,field_navigation_lon,field_navigation_source,field_navigation_google_maps_link,google_maps_link,field_navigation_accuracy_note,field_action,recovery_pct_of_forest,officer_safe_interpretation,rank,priority_rank,field_priority_rule_rank,field_priority_triage_status,field_priority_triage_reason,firms_fire_context_status,firms_hotspot_count,firms_latest_hotspot_date,firms_max_frp_mw,firms_nearest_hotspot_to_patch_m,firms_sensor_sources,firms_analysis_window,firms_interpretation
BRAZIL-BARRA-DO-GARCAS-MT-FRIS-30M-000014-000020,Barra do Garças,barra_do_garcas_mt,DOCUMENTED_DISTURBANCE,FRIS-30M-000014-000020,a370a531-0d48-410b-8514-5a56cf2478cf.zip,0.09,0.39886289834976196,-0.18587353825569153,CRITICAL,CRITICAL,CRITICAL,100.0,100.0,True,"Priority field verification: inspect connected signal patch for fresh stumps, lopping, timber movement, access paths, fire/grazing signs, and local records; open the patch-centroid navigation link to start near the largest connected signal, then verify the full patch on the ground","Priority field verification: inspect connected signal patch for fresh stumps, lopping, timber movement, access paths, fire/grazing signs, and local records; open the patch-centroid navigation link to start near the largest connected signal, then verify the full patch on the ground","Priority field verification: inspect connected signal patch for fresh stumps, lopping, timber movement, access paths, fire/grazing signs, and local records; open the patch-centroid navigation link to start near the largest connected signal, then verify the full patch on the ground",Stressed vegetation signal,Moisture stress signal,STRONG_CONNECTED_OR_3_TO_4_DATE_SUPPORT,Field Verification Priority,HIGH,Multiple FRIS indicators passed the operational field-verification rule.,"Priority field verification: inspect connected signal patch for fresh stumps, lopping, timber movement, access paths, fire/grazing signs, and local records; open the patch-centroid navigation link to start near the largest connected signal, then verify the full patch on the ground",HIGH_CONFIDENCE_SUPPORT,0,0,0,FIRMS_UNAVAILABLE_NO_API_KEY,0,-15.509224037791526,-52.28807900499624,0.09,0,NO_MINE_POLYGON,0.39886289834976196,-0.18587353825569153,0.06279689073562622,0.22370480000972748,0.6920385360717773,0.09622997790575027,0.4081408977508545,-0.04905860871076584,-0.2931756377220154,-0.2821035161614418,-0.34534400701522827,0.2727634087204933,4.0,1.0,1.0,1,0,0,0,0,0,0,4.0,30.0,4.0,1.0,1.0,1.0,-5.102949971167487,-3.8708978331597894,-1.2320521380076972,1.0,1.0,10.109999656677246,144.903229,1,1,2025.0,2024.0,20250701.0,30.0,2025.0,2024.0,20250701.0,30.0,1.0,5,25,12,14,4,1,5,1,5,0,0,0.0900295153260231,0.0900295153260231,0.0900295153260231,0.0900295153260231,0.0900295153260231,0,0,0,0,True,0.0900295166015625,MEASURED_OPERATIONAL_CONNECTED_PATCH,-15.509224037791515,-52.28807900499651,AVAILABLE_LARGEST_CONNECTED_PATCH_CENTROID_APPROX_30M,0.0,0.0,,NO_MINING_PRESSURE,NO_MINE_POLYGON,0.0,NO_MINE_POLYGON,0.0900295153260231,0.09,100.0,0.0,0.0,0.0,0.0,0.09,0.09,0.09,0.09,0.09,0.0,0.09,100.0,4.0,30.0,4.0,100.0,100.0,100.0,100.0,VALID_SAME_PASS_CHANGE_SUPPORT,100.0,100.0,0.0,0.0,STRONG_CONNECTED_OR_3_TO_4_DATE_SUPPORT,2025-07-31,2025-07-16,CURRENT_SENTINEL2_AVAILABLE,False,2025-06-16,2025-03-18,2025-06-16,2024-07-01,2024-08-30,2025-07-30;2025-07-28;2025-07-23;2025-07-20,100.0;100.0;100.0;100.0,14,11,2,40.0,DESCENDING_PRIMARY_ASCENDING_FALLBACK,TROPICAL_HUMID,26.66,1683.9,347.2,OBSERVED_COARSE_CONTEXT,65.0,False,0.1,0.08,0.09,0.07,C:\FRISdegradationsks1\FRISdegradationsks1\barra_do_garcas_mt_fris_analysis_aoi.geojson,USER_AOI,54.5802,30M,30,1000,30,50,0.05,0.02,INDIVIDUAL 30 M CELL MUST CONTAIN FOREST,100.0,very_strong_forest_ndvi_drop;very_strong_forest_ndmi_drop;very_strong_forest_nbr_drop;strong_forest_bsi_increase;severe_pixel_signal_area;combined_cutting_like_signal_area;signal_affects_over_2pct_forest;connected_persistent_patch;strong_3_to_4_date_area;strong_forest_mask_support,,100.0,strong_same_pass_sentinel1_support;sentinel1_valid_coverage_100.0pct;strong_gedi_canopy_context_with_coverage;hansen_historical_loss_context;excellent_current_clear_coverage;excellent_recent_persistence_coverage;excellent_baseline_clear_coverage;current_valid_observation_support;three_or_more_recent_valid_observations;strong_baseline_observation_support;high_forest_dominance,HIGH_SUSPICION,HIGH_CONFIDENCE_SUPPORT,OPTICAL_PERSISTENCE_PATH,OPTICAL_PERSISTENCE_ASSESSMENT,2025,70.0,HIGH_CONFIDENCE_STRUCTURAL_DEGRADATION,strong_multi_date_optical_persistence;strong_existing_disturbance_signal;strong_sentinel1_structural_decline,2025.0,2024.0,2025-07-01,,NOT_QUANTIFIABLE_NO_COMPARABLE_GEDI,,0.0,0.0,,2025.0,2024.0,2025-07-01,,,,,,,,,PERSISTENCE_COVERAGE_OPERATIONAL,DATA_AND_CONTEXT_SUPPORT_NOT_DISTURBANCE_PROBABILITY,True,True,OPTICAL_COVERAGE_OPERATIONAL,MEETS_FIELD_VERIFICATION_PRIORITY_RULE,PROMOTED_TO_FIELD_PRIORITY,,True,"https://www.google.com/maps?q=-15.509224,-52.288079","https://www.google.com/maps?q=-15.509224,-52.288079","https://www.google.com/maps?q=-15.509224,-52.288079",-15.509224037791515,-52.28807900499651,LARGEST_CONNECTED_PERSISTENT_PATCH_CENTROID_APPROX_30M,"https://www.google.com/maps?q=-15.509224,-52.288079","https://www.google.com/maps?q=-15.509224,-52.288079",Approximate centroid of the largest connected persistent-signal patch at the 30 m analysis scale; verify on the ground and do not treat as survey-grade GPS or a legal boundary.,"Priority field verification: inspect connected signal patch for fresh stumps, lopping, timber movement, access paths, fire/grazing signs, and local records; open the patch-centroid navigation link to start near the largest connected signal, then verify the full patch on the ground",0.0,Probable recent canopy-loss / possible cutting-type disturbance selected for field verification. This is not legal proof; ground confirmation is required.,1.0,1.0,1.0,FIELD_PRIORITY_TOP_RANK,Rank 1 is within the configured top-50 field queue; the uncapped operational evidence and data-quality gates passed.,FIRMS_UNAVAILABLE_NO_API_KEY,0,,,,,2025-06-17..2025-07-31,"Thermal-hotspot context only; not proof of burned area, cause, legality or fire-driven degradation."
BRAZIL-BARRA-DO-OURO-TO-FRIS-30M-000021-000009,Barra do Ouro,barra_do_ouro_to,DOCUMENTED_DISTURBANCE,FRIS-30M-000021-000009,0f8daef4-f451-4ce3-b0d2-77f2818895aa.zip,0.09,0.48393383622169495,-0.07102039456367493,CRITICAL,CRITICAL,CRITICAL,100.0,100.0,True,"Priority field verification: inspect connected signal patch for fresh stumps, lopping, timber movement, access paths, fire/grazing signs, and local records; open the patch-centroid navigation link to start near the largest connected signal, then verify the full patch on the ground","Priority field verification: inspect connected signal patch for fresh stumps, lopping, timber movement, access paths, fire/grazing signs, and local records; open the patch-centroid navigation link to start near the largest connected signal, then verify the full patch on the ground","Priority field verification: inspect connected signal patch for fresh stumps, lopping, timber movement, access paths, fire/grazing signs, and local records; open the patch-centroid navigation link to start near the largest connected signal, then verify the full patch on the ground",Moderate or stronger vegetation signal,No strong moisture stress,STRONG_CONNECTED_OR_3_TO_4_DATE_SUPPORT,Field Verification Priority,HIGH,Multiple FRIS indicators passed the operational field-verification rule.,"Priority field verification: inspect connected signal patch for fresh stumps, lopping, timber movement, access paths, fire/grazing signs, and local records; open the patch-centroid navigation link to start near the largest connected signal, then verify the full patch on the ground",HIGH_CONFIDENCE_SUPPORT,0,0,0,FIRMS_UNAVAILABLE_NO_API_KEY,0,-7.525935893201281,-47.494231637280386,0.09,0,NO_MINE_POLYGON,0.48393383622169495,-0.07102039456367493,0.20364725589752197,0.09992823749780655,0.7111399173736572,0.13528093695640564,0.46053940057754517,-0.10097850859165192,-0.22720608115196228,-0.20630133152008057,-0.2568921446800232,0.20090674608945847,4.0,1.0,1.0,1,0,0,0,0,0,0,4.0,69.0,6.0,1.0,1.0,1.0,0.9047130624995141,-1.909070935310722,2.813783997810236,1.0,1.0,7.449999809265137,21.201932907104492,1,1,2025.0,2024.0,20250701.0,91.0,2025.0,2024.0,20250701.0,91.0,1.0,10,56,24,25,4,1,7,1,7,0,0,0.08990327268838882,0.08990327268838882,0.08990327268838882,0.08990327268838882,0.08990327268838882,0.0,0,0,0,True,0.089903271484375,MEASURED_OPERATIONAL_CONNECTED_PATCH,-7.525935893201237,-47.49423163729203,AVAILABLE_LARGEST_CONNECTED_PATCH_CENTROID_APPROX_30M,0.0,0.0,,NO_MINING_PRESSURE,NO_MINE_POLYGON,0.0,NO_MINE_POLYGON,0.08990327268838882,0.08990327268838882,99.89252520932091,0.0,0.0,0.0,0.0,0.08990327268838882,0.08990327268838882,0.08990327268838882,0.08990327268838882,0.08990327268838882,0.0,0.089903271484375,100.0,4.0,69.0,6.0,100.0,100.0,100.0,100.0,VALID_SAME_PASS_CHANGE_SUPPORT,100.0,100.0,0.0,0.0,STRONG_CONNECTED_OR_3_TO_4_DATE_SUPPORT,2025-09-30,2025-09-15,CURRENT_SENTINEL2_AVAILABLE,False,2025-08-16,2025-05-18,2025-08-16,2024-08-31,2024-10-30,2025-09-28;2025-09-18;2025-09-15;2025-09-08,100.0;100.0;100.0;100.0,13,10,2,40.0,DESCENDING_PRIMARY_ASCENDING_FALLBACK,TROPICAL_SEASONAL,27.71,1234.0,192.2,OBSERVED_COARSE_CONTEXT,-58.3,True,0.12,0.1,0.1,0.08,C:\FRISdegradationsks1\FRISdegradationsks1\barra_do_ouro_to_fris_analysis_aoi.geojson,USER_AOI,39.6266,30M,30,1000,30,50,0.05,0.02,INDIVIDUAL 30 M CELL MUST CONTAIN FOREST,100.0,very_strong_forest_ndvi_drop;very_strong_forest_ndmi_drop;very_strong_forest_nbr_drop;strong_forest_bsi_increase;severe_pixel_signal_area;combined_cutting_like_signal_area;signal_affects_over_2pct_forest;connected_persistent_patch;strong_3_to_4_date_area;strong_forest_mask_support,recent_rainfall_deficit_context,97.0,same_pass_sentinel1_support;sentinel1_valid_coverage_100.0pct;gedi_canopy_context_with_coverage;hansen_historical_loss_context;excellent_current_clear_coverage;excellent_recent_persistence_coverage;excellent_baseline_clear_coverage;current_valid_observation_support;three_or_more_recent_valid_observations;strong_baseline_observation_support;high_forest_dominance,HIGH_SUSPICION,HIGH_CONFIDENCE_SUPPORT,OPTICAL_PERSISTENCE_PATH,OPTICAL_PERSISTENCE_ASSESSMENT,2025,62.0,YES_PROBABLE,strong_multi_date_optical_persistence;strong_existing_disturbance_signal;sentinel1_structural_decline,2025.0,2024.0,2025-07-01,,NOT_QUANTIFIABLE_NO_COMPARABLE_GEDI,,0.0,0.0,,2025.0,2024.0,2025-07-01,,,,,,,,,PERSISTENCE_COVERAGE_OPERATIONAL,DATA_AND_CONTEXT_SUPPORT_NOT_DISTURBANCE_PROBABILITY,True,True,OPTICAL_COVERAGE_OPERATIONAL,MEETS_FIELD_VERIFICATION_PRIORITY_RULE,PROMOTED_TO_FIELD_PRIORITY,,True,"https://www.google.com/maps?q=-7.525936,-47.494232","https://www.google.com/maps?q=-7.525936,-47.494232","https://www.google.com/maps?q=-7.525936,-47.494232",-7.525935893201237,-47.49423163729203,LARGEST_CONNECTED_PERSISTENT_PATCH_CENTROID_APPROX_30M,"https://www.google.com/maps?q=-7.525936,-47.494232","https://www.google.com/maps?q=-7.525936,-47.494232",Approximate centroid of the largest connected persistent-signal patch at the 30 m analysis scale; verify on the ground and do not treat as survey-grade GPS or a legal boundary.,"Priority field verification: inspect connected signal patch for fresh stumps, lopping, timber movement, access paths, fire/grazing signs, and local records; open the patch-centroid navigation link to start near the largest connected signal, then verify the full patch on the ground",0.0,Probable recent canopy-loss / possible cutting-type disturbance selected for field verification. This is not legal proof; ground confirmation is required.,1.0,1.0,1.0,FIELD_PRIORITY_TOP_RANK,Rank 1 is within the configured top-50 field queue; the uncapped operational evidence and data-quality gates passed.,FIRMS_UNAVAILABLE_NO_API_KEY,0,,,,,2025-08-17..2025-09-30,"Thermal-hotspot context only; not proof of burned area, cause, legality or fire-driven degradation."
BRAZIL-VAZANTE-MG-FRIS-30M-000006-000015,Vazante,vazante_mg,DOCUMENTED_DISTURBANCE,FRIS-30M-000006-000015,FRIS_Degradation_Report_CSV_Maps_Package_vazante_mg_fris_analysis_aoi_20260905_165756.zip,0.09,0.15532366931438446,-0.2204960584640503,CRITICAL,CRITICAL,CRITICAL,100.0,100.0,True,"Priority field verification: inspect connected signal patch for fresh stumps, lopping, timber movement, access paths, fire/grazing signs, and local records; open the patch-centroid navigation link to start near the largest connected signal, then verify the full patch on the ground","Priority field verification: inspect connected signal patch for fresh stumps, lopping, timber movement, access paths, fire/grazing signs, and local records; open the patch-centroid navigation link to start near the largest connected signal, then verify the full patch on the ground","Priority field verification: inspect connected signal patch for fresh stumps, lopping, timber movement, access paths, fire/grazing signs, and local records; open the patch-centroid navigation link to start near the largest connected signal, then verify the full patch on the ground",Very weak vegetation signal,Strong dryness signal,STRONG_CONNECTED_OR_3_TO_4_DATE_SUPPORT,Field Verification Priority,HIGH,Multiple FRIS indicators passed the operational field-verification rule.,"Priority field verification: inspect connected signal patch for fresh stumps, lopping, timber movement, access paths, fire/grazing signs, and local records; open the patch-centroid navigation link to start near the largest connected signal, then verify the full patch on the ground",HIGH_CONFIDENCE_SUPPORT,0,0,0,FIRMS_UNAVAILABLE_NO_API_KEY,0,-17.613235149064703,-46.688302299509886,0.09,0,NO_MINE_POLYGON,0.15532366931438446,-0.2204960584640503,-0.03735237568616867,0.23750019073486328,0.4452429413795471,-0.05804885923862457,0.20330379903316498,0.0896565169095993,-0.28991927206516266,-0.16244719922542572,-0.24065617471933365,0.14784367382526398,4.0,1.0,1.0,1,0,0,0,0,0,0,4.0,25.0,2.0,1.0,1.0,1.0,-8.019208176676038,-3.525603583673364,-4.493604593002674,1.0,1.0,7.21999979019165,,1,0,2025.0,2024.0,20250701.0,122.0,2025.0,2024.0,20250701.0,122.0,1.0,2,24,2,8,4,1,6,1,6,0,0,0.09000057727098465,0.09000057727098465,0.09000057727098465,0.09000057727098465,0.09000057727098465,0.0,0,0,0,True,0.09000057983398438,MEASURED_OPERATIONAL_CONNECTED_PATCH,-17.613235149064614,-46.68830229951089,AVAILABLE_LARGEST_CONNECTED_PATCH_CENTROID_APPROX_30M,0.0,0.0,,NO_MINING_PRESSURE,NO_MINE_POLYGON,0.0,NO_MINE_POLYGON,0.09000057727098465,0.09,100.0,0.0,0.0,0.0,0.0,0.09,0.09,0.09,0.09,0.09,0.0,0.09,100.0,4.0,25.0,2.0,100.0,100.0,100.0,100.0,VALID_SAME_PASS_CHANGE_SUPPORT,100.0,0.0,0.0,0.0,STRONG_CONNECTED_OR_3_TO_4_DATE_SUPPORT,2025-10-31,2025-10-16,CURRENT_SENTINEL2_AVAILABLE,False,2025-09-16,2025-06-18,2025-09-16,2024-10-01,2024-11-30,2025-10-25;2025-10-22;2025-10-15;2025-10-12,100.0;100.0;100.0;100.0,8,5,2,40.0,DESCENDING_PRIMARY_ASCENDING_FALLBACK,TROPICAL_SEASONAL,24.31,961.4,550.0,OBSERVED_COARSE_CONTEXT,-83.0,True,0.12,0.1,0.1,0.08,C:\FRISdegradationsks1\FRISdegradationsks1\vazante_mg_fris_analysis_aoi.geojson,USER_AOI,50.8306,30M,30,1000,30,50,0.05,0.02,INDIVIDUAL 30 M CELL MUST CONTAIN FOREST,100.0,very_strong_forest_ndvi_drop;very_strong_forest_ndmi_drop;very_strong_forest_nbr_drop;strong_forest_bsi_increase;severe_pixel_signal_area;combined_cutting_like_signal_area;signal_affects_over_2pct_forest;connected_persistent_patch;strong_3_to_4_date_area;strong_forest_mask_support,recent_rainfall_deficit_context,100.0,strong_same_pass_sentinel1_support;sentinel1_valid_coverage_100.0pct;gedi_canopy_context_with_coverage;hansen_historical_loss_context;excellent_current_clear_coverage;excellent_recent_persistence_coverage;excellent_baseline_clear_coverage;current_valid_observation_support;three_or_more_recent_valid_observations;strong_baseline_observation_support;high_forest_dominance,HIGH_SUSPICION,HIGH_CONFIDENCE_SUPPORT,OPTICAL_PERSISTENCE_PATH,OPTICAL_PERSISTENCE_ASSESSMENT,2025,70.0,HIGH_CONFIDENCE_STRUCTURAL_DEGRADATION,strong_multi_date_optical_persistence;strong_existing_disturbance_signal;strong_sentinel1_structural_decline,2025.0,2024.0,2025-07-01,,NOT_QUANTIFIABLE_NO_COMPARABLE_GEDI,,0.0,0.0,,2025.0,2024.0,2025-07-01,,,,,,,,,PERSISTENCE_COVERAGE_OPERATIONAL,DATA_AND_CONTEXT_SUPPORT_NOT_DISTURBANCE_PROBABILITY,True,True,OPTICAL_COVERAGE_OPERATIONAL,MEETS_FIELD_VERIFICATION_PRIORITY_RULE,PROMOTED_TO_FIELD_PRIORITY,,True,"https://www.google.com/maps?q=-17.613235,-46.688302","https://www.google.com/maps?q=-17.613235,-46.688302","https://www.google.com/maps?q=-17.613235,-46.688302",-17.613235149064614,-46.68830229951089,LARGEST_CONNECTED_PERSISTENT_PATCH_CENTROID_APPROX_30M,"https://www.google.com/maps?q=-17.613235,-46.688302","https://www.google.com/maps?q=-17.613235,-46.688302",Approximate centroid of the largest connected persistent-signal patch at the 30 m analysis scale; verify on the ground and do not treat as survey-grade GPS or a legal boundary.,"Priority field verification: inspect connected signal patch for fresh stumps, lopping, timber movement, access paths, fire/grazing signs, and local records; open the patch-centroid navigation link to start near the largest connected signal, then verify the full patch on the ground",0.0,Probable recent canopy-loss / possible cutting-type disturbance selected for field verification. This is not legal proof; ground confirmation is required.,1.0,1.0,1.0,FIELD_PRIORITY_TOP_RANK,Rank 1 is within the configured top-50 field queue; the uncapped operational evidence and data-quality gates passed.,FIRMS_UNAVAILABLE_NO_API_KEY,0,,,,,2025-09-17..2025-10-31,"Thermal-hotspot context only; not proof of burned area, cause, legality or fire-driven degradation."
